quote_date,expiration,strike,log_moneyness,iv_fit,density_nonnegative
2025-10-08,2026-06-30,708.9703389830509,-0.052447333256218996,0.17754322269724865,True
2025-10-08,2026-06-30,718.5550847457628,-0.0658760114951391,0.17120284836930041,True
2025-10-08,2026-06-30,728.1398305084746,-0.0791267472288961,0.16534842486556015,True
2025-10-08,2026-06-30,737.7245762711865,-0.09220419466032216,0.16000557661773268,True
2025-10-08,2026-06-30,747.3093220338983,-0.10511282774635056,0.15519463231248257,True
2025-10-08,2026-06-30,756.8940677966102,-0.11785694938683318,0.150929775277728,True
2025-10-08,2026-06-30,766.4788135593221,-0.13044070003516778,0.14721840490363808,True
2025-10-08,2026-06-30,776.0635593220339,-0.14286806577385341,0.14406076666014617,True
2025-10-08,2026-06-30,785.6483050847457,-0.15514288589438377,0.14144989351590567,True
2025-10-08,2026-06-30,795.2330508474577,-0.1672688600175419,0.13937187814335422,True
2025-10-08,2026-06-30,804.8177966101696,-0.17924955478713972,0.1378064650584832,True
2025-10-08,2026-06-30,814.4025423728814,-0.19108841016750117,0.13672791938717724,True
2025-10-08,2026-06-30,823.9872881355932,-0.20278874537251163,0.13610610058039432,True
